id_franja,fecha,vol_pls_m3,cu_pls_gpl,acid_pls_gpl,fe_total_pls_gpl,fe2_pls_gpl,cl_pls_gpl,sio2_pls_gpl,mn_pls_gpl
PAD-01-C02-F07,2024-10-24,16179.1,2.797,2.11,4.17,1.837,0.799,0.378,0.151
PAD-01-C02-F07,2024-10-25,15690.4,3.038,3.27,4.333,1.545,0.878,0.396,0.182
PAD-01-C02-F07,2024-10-26,16108.9,2.964,1.92,4.799,2.087,0.801,0.366,0.17
PAD-01-C02-F07,2024-10-27,16632.1,2.649,2.29,4.437,1.279,1.039,0.553,0.195
PAD-01-C02-F07,2024-10-28,16394.0,2.695,2.73,4.012,1.729,0.844,0.421,0.222
PAD-01-C02-F07,2024-10-29,16469.0,2.562,3.59,4.434,1.692,0.735,0.3,0.156
PAD-01-C02-F07,2024-10-30,16813.4,2.865,3.1,4.522,1.324,0.621,0.284,0.213
PAD-01-C02-F07,2024-10-31,15789.3,2.672,3.23,4.177,1.568,0.783,0.484,0.153
PAD-01-C02-F07,2024-11-01,17003.0,2.768,3.41,3.706,1.417,0.741,0.516,0.173
PAD-01-C02-F07,2024-11-02,16972.1,2.632,4.24,4.138,1.954,0.723,0.495,0.173
PAD-01-C02-F07,2024-11-03,16384.9,2.624,3.27,3.747,1.853,0.716,0.462,0.208
PAD-01-C02-F07,2024-11-04,15660.5,2.467,2.76,4.242,1.288,0.729,0.33,0.182
PAD-01-C02-F07,2024-11-05,15504.5,2.444,2.78,4.104,1.575,0.663,0.438,0.09
PAD-01-C02-F07,2024-11-06,15810.3,2.377,2.71,4.318,1.55,0.755,0.511,0.189
PAD-01-C02-F07,2024-11-07,16128.0,2.334,2.53,4.275,2.088,0.754,0.374,0.201
PAD-01-C02-F07,2024-11-08,15918.5,2.263,4.84,4.178,1.589,0.7,0.482,0.198
PAD-01-C02-F07,2024-11-09,15823.1,2.348,3.29,3.911,0.983,0.816,0.333,0.157
PAD-01-C02-F07,2024-11-10,16763.6,2.508,3.97,4.004,1.775,0.6,0.387,0.172
PAD-01-C02-F07,2024-11-11,15835.7,2.215,4.1,4.7,1.984,0.711,0.417,0.206
PAD-01-C02-F07,2024-11-12,17646.7,2.366,4.43,4.269,1.506,0.674,0.361,0.205
PAD-01-C02-F07,2024-11-13,16282.3,2.29,3.58,4.17,1.799,0.699,0.573,0.171
PAD-01-C02-F07,2024-11-14,15136.8,2.479,4.03,3.904,1.458,0.766,0.451,0.173
PAD-01-C02-F07,2024-11-15,16105.9,2.141,3.57,4.303,1.895,0.794,0.378,0.164
PAD-01-C02-F07,2024-11-16,16203.1,2.243,4.04,3.748,0.968,0.601,0.504,0.178
PAD-01-C02-F07,2024-11-17,16296.0,2.692,3.34,3.991,1.454,0.714,0.533,0.147
PAD-01-C02-F07,2024-11-18,16554.1,2.314,3.44,4.27,1.879,0.585,0.539,0.168
PAD-01-C02-F07,2024-11-19,15891.4,2.192,3.2,3.924,0.989,0.786,0.47,0.134
PAD-01-C02-F07,2024-11-20,16614.1,2.194,4.69,4.266,1.487,0.586,0.481,0.165
PAD-01-C02-F07,2024-11-21,17013.1,2.287,3.01,4.22,1.32,0.618,0.492,0.176
PAD-01-C02-F07,2024-11-22,17612.7,2.108,3.99,4.21,1.773,0.619,0.449,0.136
PAD-01-C02-F07,2024-11-23,16552.4,2.117,3.81,4.138,1.634,0.713,0.508,0.154
PAD-01-C02-F07,2024-11-24,15593.3,2.268,3.93,4.168,1.646,0.817,0.499,0.187
PAD-01-C02-F07,2024-11-25,16762.2,1.961,3.56,3.902,1.362,0.687,0.548,0.178
PAD-01-C02-F07,2024-11-26,16796.4,1.825,4.09,4.235,1.834,0.739,0.494,0.194
PAD-01-C02-F07,2024-11-27,16592.2,2.142,4.24,4.054,1.334,0.68,0.385,0.159
PAD-01-C02-F07,2024-11-28,16565.8,2.176,4.18,4.057,2.003,0.708,0.46,0.162
PAD-01-C02-F07,2024-11-29,16859.9,1.897,4.35,3.936,1.086,0.61,0.525,0.165
PAD-01-C02-F07,2024-11-30,15930.1,2.252,3.73,3.855,1.41,0.704,0.519,0.171
PAD-01-C02-F07,2024-12-01,15446.3,1.997,4.26,3.91,1.42,0.651,0.48,0.208
PAD-01-C02-F07,2024-12-02,16960.0,1.984,4.38,3.874,1.761,0.808,0.468,0.157
PAD-01-C02-F07,2024-12-03,16493.8,2.037,4.38,3.792,1.75,0.766,0.373,0.157
PAD-01-C02-F07,2024-12-04,16244.0,2.442,4.72,3.81,1.617,0.718,0.442,0.164
PAD-01-C02-F07,2024-12-05,15343.6,1.982,4.36,3.926,1.208,0.729,0.392,0.135
PAD-01-C02-F07,2024-12-06,17090.8,2.302,3.23,3.916,1.442,0.699,0.381,0.17
PAD-01-C02-F07,2024-12-07,15921.8,2.298,4.85,3.862,1.307,0.741,0.438,0.169
PAD-01-C02-F07,2024-12-08,16580.2,2.475,3.73,4.205,1.974,0.605,0.493,0.184
PAD-01-C02-F07,2024-12-09,16213.6,1.769,3.76,3.843,1.856,0.611,0.528,0.173
PAD-01-C02-F07,2024-12-10,16510.6,2.221,4.73,4.013,1.544,0.732,0.431,0.177
PAD-01-C02-F07,2024-12-11,16521.6,1.791,4.04,3.756,1.582,0.75,0.523,0.18
PAD-01-C02-F07,2024-12-12,16309.9,2.447,4.14,3.439,1.031,0.737,0.407,0.187
PAD-01-C02-F07,2024-12-13,16743.4,1.902,4.83,3.619,1.789,0.664,0.365,0.188
PAD-01-C02-F07,2024-12-14,16505.4,1.895,3.56,4.121,1.66,0.85,0.442,0.169
PAD-01-C02-F07,2024-12-15,15547.7,2.236,5.49,3.79,1.496,0.61,0.527,0.147
PAD-01-C02-F07,2024-12-16,16261.8,2.021,4.66,3.533,1.318,0.73,0.587,0.172
PAD-01-C02-F07,2024-12-17,16421.5,2.0,4.57,3.414,1.314,0.543,0.383,0.19
PAD-01-C02-F07,2024-12-18,16030.6,2.078,4.32,3.61,1.298,0.707,0.567,0.168
PAD-01-C02-F07,2024-12-19,16424.7,1.912,4.31,4.043,1.175,0.585,0.416,0.178
PAD-01-C02-F07,2024-12-20,16038.6,2.293,5.01,3.845,1.698,0.742,0.412,0.164
PAD-01-C02-F07,2024-12-21,16911.1,1.7,4.53,3.919,1.023,0.638,0.533,0.213
PAD-01-C02-F07,2024-12-22,16368.7,2.011,4.89,3.819,1.408,0.818,0.421,0.165
PAD-01-C02-F07,2024-12-23,16554.2,2.188,5.15,3.934,1.269,0.76,0.364,0.167
PAD-01-C02-F07,2024-12-24,15994.9,2.178,3.74,3.784,1.548,0.803,0.508,0.204
PAD-01-C02-F07,2024-12-25,16681.2,2.086,4.62,4.001,1.6,0.624,0.531,0.125
PAD-01-C02-F07,2024-12-26,15370.6,2.012,3.74,3.714,1.216,0.758,0.361,0.137
PAD-01-C02-F07,2024-12-27,15714.4,1.859,3.9,3.42,1.349,0.673,0.421,0.154
PAD-01-C02-F07,2024-12-28,16132.1,2.309,4.06,3.919,1.185,0.817,0.398,0.154
PAD-01-C02-F07,2024-12-29,15740.3,2.385,4.95,3.903,1.342,0.562,0.473,0.127
PAD-01-C02-F07,2024-12-30,16891.0,2.018,4.46,3.804,1.784,0.751,0.54,0.158
PAD-01-C02-F07,2024-12-31,16653.8,1.923,4.2,3.618,1.283,0.57,0.497,0.147
PAD-01-C02-F07,2025-01-01,15816.1,2.489,4.54,3.555,1.312,0.562,0.356,0.163
PAD-01-C02-F07,2025-01-02,17103.8,2.451,4.46,3.533,1.267,0.691,0.389,0.126
PAD-01-C02-F07,2025-01-03,16633.1,1.829,4.02,3.344,1.587,0.652,0.376,0.159
PAD-01-C02-F07,2025-01-04,15810.8,2.11,4.29,3.81,1.248,0.727,0.447,0.117
PAD-01-C02-F07,2025-01-05,16248.2,1.88,4.69,3.375,1.436,0.626,0.514,0.183
PAD-01-C02-F07,2025-01-06,16750.2,1.844,4.38,3.601,1.299,0.767,0.485,0.144
PAD-01-C02-F07,2025-01-07,15776.6,2.474,3.83,3.249,1.277,0.599,0.519,0.201
PAD-01-C02-F07,2025-01-08,16509.8,2.256,4.22,3.767,1.373,0.652,0.429,0.159
PAD-01-C02-F07,2025-01-09,15433.1,1.621,4.63,3.717,1.091,0.74,0.393,0.125
PAD-01-C02-F07,2025-01-10,15792.5,2.204,4.15,3.262,1.447,0.782,0.49,0.134
PAD-01-C02-F07,2025-01-11,16244.8,2.44,5.08,3.716,1.09,0.788,0.553,0.131
PAD-01-C02-F07,2025-01-12,16366.0,1.962,4.97,3.877,1.888,0.613,0.417,0.163
PAD-01-C02-F07,2025-01-13,15965.7,2.064,4.11,3.556,1.556,0.775,0.468,0.155
PAD-01-C02-F07,2025-01-14,16639.7,1.993,3.89,3.544,1.459,0.584,0.387,0.165
PAD-01-C02-F07,2025-01-15,17065.2,2.531,4.13,3.387,1.331,0.636,0.481,0.146
PAD-01-C02-F07,2025-01-16,16648.7,2.267,3.97,3.333,1.394,0.669,0.453,0.133
PAD-01-C02-F07,2025-01-17,16039.2,1.941,4.23,3.48,1.163,0.645,0.379,0.191
PAD-01-C02-F07,2025-01-18,16255.0,2.633,4.11,3.57,0.998,0.652,0.487,0.129
PAD-01-C02-F07,2025-01-19,16269.7,2.018,4.76,3.589,1.448,0.668,0.394,0.178
PAD-01-C02-F07,2025-01-20,16418.5,2.105,3.62,3.597,1.709,0.818,0.407,0.186
PAD-01-C02-F07,2025-01-21,16251.1,2.342,3.59,3.597,1.416,0.653,0.385,0.2
PAD-01-C02-F07,2025-01-22,15875.1,2.412,4.7,3.819,1.015,0.667,0.512,0.141
PAD-01-C02-F07,2025-01-23,15739.6,2.177,3.87,3.801,1.554,0.661,0.388,0.144
PAD-01-C02-F07,2025-01-24,16619.0,2.204,4.35,3.411,1.088,0.648,0.262,0.176
PAD-01-C02-F07,2025-01-25,16918.6,2.518,4.02,3.61,1.529,0.543,0.439,0.209
PAD-01-C02-F07,2025-01-26,17106.4,2.19,3.77,3.716,1.285,0.631,0.483,0.214
PAD-01-C02-F07,2025-01-27,15974.5,1.866,4.37,3.302,0.909,0.709,0.453,0.159
PAD-01-C02-F07,2025-01-28,16303.8,2.026,4.5,3.451,1.013,0.818,0.423,0.158
PAD-01-C02-F07,2025-01-29,15927.2,2.121,4.6,3.313,1.571,0.69,0.468,0.142
PAD-01-C02-F07,2025-01-30,16322.8,1.864,3.98,3.329,1.184,0.641,0.415,0.168
PAD-01-C02-F07,2025-01-31,15488.7,2.137,4.44,3.298,0.844,0.723,0.469,0.164
PAD-01-C02-F07,2025-02-01,15959.4,1.971,5.14,3.701,1.606,0.649,0.585,0.142
PAD-01-C02-F07,2025-02-02,16692.0,2.005,4.65,3.629,1.544,0.731,0.38,0.162
PAD-01-C02-F07,2025-02-03,17140.2,1.798,3.97,3.369,1.651,0.761,0.559,0.12
PAD-01-C02-F07,2025-02-04,16302.5,2.416,3.97,3.384,1.661,0.716,0.42,0.173
PAD-01-C02-F07,2025-02-05,15957.9,2.047,4.25,3.516,1.147,0.707,0.51,0.176
PAD-01-C02-F07,2025-02-06,16530.3,2.099,4.5,3.647,1.051,0.802,0.373,0.141
PAD-01-C02-F07,2025-02-07,15509.0,2.217,4.0,3.793,1.167,0.719,0.419,0.154
